id,email,prefix,first_name,last_name,specialization,description,profile_picture,documents,status,license_number,phone,reviewed_by,review_notes,approved_provider_id,created_at,updated_at
14221655-17da-459f-ace2-eabfd3c06243,alex.moore@newprovider.com,Dr.,Alex,Moore,Dermatology,Seeking to join as a Rheumatology specialist,https://example.com/applications/ee71ded4-e57d-4f00-a8c0-5f8dae97a219.jpg,"[""license_4037.pdf"", ""cv_9585.pdf""]",pending_approval,LIC161726,(665) 659-5835,admin_001,Approved,,2025-07-14T15:08:37.251420,2025-07-30T02:26:37.251425
79bce6b0-d894-4afd-9f9f-cc7c0bc8280e,casey.white@newprovider.com,MD,Casey,White,Gastroenterology,Seeking to join as a Orthopedics specialist,https://example.com/applications/f67b184b-f395-47f3-896a-755a2628d4af.jpg,"[""license_5455.pdf"", ""cv_3893.pdf""]",inactive,LIC283088,(678) 919-2093,,,3727eb4b-02d3-4593-b823-dc81f7dbfc1e,2025-06-04T07:59:37.251450,2025-07-31T00:43:37.251455
86b7b50f-ae9c-4220-8f58-26569c0eb1e5,avery.anderson@newprovider.com,DO,Avery,Anderson,Oncology,Seeking to join as a Geriatrics specialist,https://example.com/applications/3c016a38-03e9-42b7-9300-e41f2fe53da0.jpg,"[""license_4569.pdf"", ""cv_6592.pdf""]",pending_approval,LIC398415,(261) 639-8768,,Needs additional documentation,,2025-06-14T07:40:37.251477,2025-08-08T05:43:37.251481
f574fb91-cb69-464b-8b85-83d083075268,taylor.wilson@newprovider.com,NP,Taylor,Wilson,Endocrinology,Seeking to join as a Hematology specialist,https://example.com/applications/748f45d3-9f77-4341-b073-964786d54927.jpg,"[""license_6097.pdf"", ""cv_2717.pdf""]",active,LIC235324,(350) 148-2555,,,,2025-04-24T19:39:37.251503,2025-07-19T23:38:37.251507
efc1b3ff-0c9b-4354-a468-7262e9a86dc0,riley.moore@newprovider.com,MD,Riley,Moore,Endocrinology,Seeking to join as a Hematology specialist,https://example.com/applications/5a0ca78a-d1ea-4bc3-a0a8-c72e8f02d9e7.jpg,"[""license_3449.pdf"", ""cv_3225.pdf""]",inactive,LIC769614,(165) 306-8147,,,f0fb58f0-e483-4714-9a97-c275e00d7678,2025-07-24T10:38:37.251530,2025-07-24T16:49:37.251535
79fd8a73-b549-4b49-a0be-200535db8c0f,taylor.anderson@newprovider.com,DO,Taylor,Anderson,Geriatrics,Seeking to join as a Endocrinology specialist,https://example.com/applications/89448e7d-8f1b-4714-a938-3d2ed7332572.jpg,"[""license_2758.pdf"", ""cv_7688.pdf""]",active,LIC720344,(757) 649-8647,,Approved,,2025-06-07T03:09:37.251561,2025-08-03T17:51:37.251565
263f321a-d0a8-486a-9049-1c280ed56116,jordan.white@newprovider.com,Dr.,Jordan,White,Pulmonology,Seeking to join as a Endocrinology specialist,https://example.com/applications/cd7feea4-eda9-4e4d-ab5e-112344b823ee.jpg,"[""license_5823.pdf"", ""cv_3471.pdf""]",pending_approval,LIC143063,(427) 279-1319,admin_002,,,2025-07-23T18:32:37.251596,2025-07-24T09:18:37.251600
50584b4d-0f25-46ff-8c9e-52b8a4cd714d,quinn.anderson@newprovider.com,DO,Quinn,Anderson,Urology,Seeking to join as a Urology specialist,https://example.com/applications/46f7be35-3fcd-4a27-8af4-c4c5eb7e7c0a.jpg,"[""license_9669.pdf"", ""cv_6184.pdf""]",suspended,LIC103838,(100) 390-4074,,Under review,,2025-07-23T18:49:37.251622,2025-07-19T18:22:37.251627
ef050666-9701-4e81-9d41-c7fac1c46497,avery.anderson@newprovider.com,DO,Avery,Anderson,Pediatrics,Seeking to join as a Rheumatology specialist,https://example.com/applications/c70dee45-35ae-4f1d-9db2-b2c8aec6c0d9.jpg,"[""license_5937.pdf"", ""cv_2671.pdf""]",active,LIC164615,(555) 987-2905,admin_001,,,2025-02-24T21:41:37.251649,2025-08-12T18:14:37.251653
d508fdf0-d9d6-44d0-845d-2796dd32e585,avery.jackson@newprovider.com,DO,Avery,Jackson,Psychiatry,Seeking to join as a Urology specialist,https://example.com/applications/10ff185f-5c22-4483-a7ca-c62b5f84686e.jpg,"[""license_1078.pdf"", ""cv_1612.pdf""]",suspended,LIC835378,(240) 785-7313,admin_002,,,2025-03-09T15:17:37.251676,2025-07-19T19:58:37.251680
0aa17823-535d-4a58-b521-7077995555a4,jordan.moore@newprovider.com,Dr.,Jordan,Moore,Hematology,Seeking to join as a Urology specialist,https://example.com/applications/9ffca2ce-32e8-44e5-94dd-fe620ee9088e.jpg,"[""license_9393.pdf"", ""cv_3416.pdf""]",inactive,LIC905842,(135) 771-3436,admin_001,Under review,,2025-07-28T14:29:37.251708,2025-08-12T14:22:37.251712
7a89afcc-d0df-444e-8572-4a840bb9003a,alex.wilson@newprovider.com,NP,Alex,Wilson,Radiology,Seeking to join as a Radiology specialist,https://example.com/applications/60b086cd-4926-49f4-ab52-8ef17003d4ae.jpg,"[""license_5629.pdf"", ""cv_2071.pdf""]",pending_approval,LIC988342,(625) 149-7965,admin_002,Approved,,2025-04-24T04:12:37.251737,2025-07-21T15:37:37.251742
fe19993f-2f72-45ef-ba30-ee91e56f3719,jordan.white@newprovider.com,Dr.,Jordan,White,Hematology,Seeking to join as a Pediatrics specialist,https://example.com/applications/09a092e7-2ec7-4030-ae45-dd3924e0b316.jpg,"[""license_7756.pdf"", ""cv_3240.pdf""]",inactive,LIC784624,(415) 652-7867,admin_002,Under review,,2025-03-04T02:45:37.251767,2025-07-20T13:03:37.251773
d921be60-7378-441a-b416-605dd0450416,riley.harris@newprovider.com,MD,Riley,Harris,Rheumatology,Seeking to join as a Geriatrics specialist,https://example.com/applications/e52492fc-10eb-4d6a-824c-a41da80e43ed.jpg,"[""license_9191.pdf"", ""cv_4654.pdf""]",inactive,LIC951233,(341) 574-3911,admin_001,Needs additional documentation,,2025-03-14T15:01:37.251808,2025-08-08T01:02:37.251815
4c52cc08-0f4f-420e-8fdc-92de7d5849bd,alex.thompson@newprovider.com,DO,Alex,Thompson,Hematology,Seeking to join as a Pulmonology specialist,https://example.com/applications/8f4dba0d-fc30-4a88-ae48-da9b1fcea0cc.jpg,"[""license_1668.pdf"", ""cv_5302.pdf""]",active,LIC302141,(434) 764-2186,admin_002,Needs additional documentation,,2025-04-18T13:48:37.251850,2025-08-14T11:31:37.251857
742e2b4d-a483-4fa0-9a10-819a87f1be57,quinn.clark@newprovider.com,DO,Quinn,Clark,General Practice,Seeking to join as a Pulmonology specialist,https://example.com/applications/fd40d437-cea0-42a9-8ed8-8c2bba4ddb99.jpg,"[""license_6368.pdf"", ""cv_9885.pdf""]",pending_approval,LIC261446,(738) 642-4121,admin_002,,cf6c6399-6a95-419a-9262-9129a19858b7,2025-03-27T00:50:37.251895,2025-08-03T21:45:37.251901
4d4a67b6-6e0e-4fdf-9a16-bf1c8c1e41cc,jordan.white@newprovider.com,NP,Jordan,White,Radiology,Seeking to join as a Gastroenterology specialist,https://example.com/applications/108e78f4-6380-4e88-815e-c23b69719f2c.jpg,"[""license_9670.pdf"", ""cv_2522.pdf""]",suspended,LIC285906,(916) 790-7552,,Under review,19452731-c5c9-41ed-b30d-ff7518af0eb2,2025-07-24T12:19:37.251944,2025-08-13T06:00:37.251951
c71925c7-8101-4a30-ab04-7333ff12ed8d,jordan.wilson@newprovider.com,DO,Jordan,Wilson,Pediatrics,Seeking to join as a Urology specialist,https://example.com/applications/528c7416-52fa-45d3-899f-07948cd6bc9b.jpg,"[""license_9807.pdf"", ""cv_4800.pdf""]",inactive,LIC883809,(968) 843-9881,admin_002,Needs additional documentation,,2025-02-23T17:29:37.251989,2025-08-11T15:35:37.251998
876ac8af-2466-49ef-baac-069fa5f2a906,riley.harris@newprovider.com,DO,Riley,Harris,Neurology,Seeking to join as a Cardiology specialist,https://example.com/applications/97be9233-cd5c-467d-982d-fec4351d43f2.jpg,"[""license_2555.pdf"", ""cv_4308.pdf""]",suspended,LIC497126,(252) 612-9748,admin_002,Needs additional documentation,,2025-03-30T21:19:37.252035,2025-08-01T06:09:37.252042
908f31d0-2460-463f-94a2-db26d653e6f3,casey.anderson@newprovider.com,MD,Casey,Anderson,General Practice,Seeking to join as a Pulmonology specialist,https://example.com/applications/f33a86cb-67a0-46a4-9fa4-cce9ed99d0f3.jpg,"[""license_7029.pdf"", ""cv_7857.pdf""]",inactive,LIC215265,(620) 571-5176,admin_002,Needs additional documentation,,2025-05-20T09:06:37.252079,2025-07-26T10:30:37.252088
66b4e38c-70a7-4f00-99fb-24fc559afdda,riley.harris@newprovider.com,NP,Riley,Harris,Urology,Seeking to join as a Orthopedics specialist,https://example.com/applications/0d4c7e52-1368-4365-8937-8ad1f8b571a8.jpg,"[""license_7043.pdf"", ""cv_6613.pdf""]",active,LIC661141,(186) 210-4172,admin_002,Approved,,2025-05-01T21:07:37.252134,2025-08-13T18:13:37.252142
dbc72e05-d1c6-42e5-adef-e0a5799e20bd,casey.white@newprovider.com,MD,Casey,White,Pulmonology,Seeking to join as a Endocrinology specialist,https://example.com/applications/af1e1eec-187b-447d-acb6-f882aef7c9c6.jpg,"[""license_9807.pdf"", ""cv_7148.pdf""]",inactive,LIC861115,(118) 762-8416,admin_001,Under review,,2025-07-02T02:46:37.252181,2025-07-28T03:38:37.252189
982a18b1-e66c-485c-987d-8c3d70ea7168,avery.jackson@newprovider.com,PA,Avery,Jackson,Gastroenterology,Seeking to join as a Rheumatology specialist,https://example.com/applications/56229f7a-0570-499f-a0a4-8b65001a6b42.jpg,"[""license_5535.pdf"", ""cv_5689.pdf""]",active,LIC860846,(661) 907-7548,,Approved,,2025-07-31T11:59:37.252229,2025-08-09T22:28:37.252236
dfc363d9-7add-40b4-bb2a-c2b687d89cdd,riley.moore@newprovider.com,PA,Riley,Moore,Orthopedics,Seeking to join as a Psychiatry specialist,https://example.com/applications/7aff22d8-0985-47a5-a010-aef5d4f3625a.jpg,"[""license_3924.pdf"", ""cv_6612.pdf""]",inactive,LIC759622,(748) 849-1522,,Under review,45028d26-a8d2-41a3-9e03-95d32ef8ef70,2025-06-23T08:36:37.252281,2025-08-07T10:14:37.252290
bbd060d4-bfc3-43b5-8a16-c47fe2d7170e,quinn.white@newprovider.com,DO,Quinn,White,Hematology,Seeking to join as a Hematology specialist,https://example.com/applications/3af9281f-22a9-4b60-94ee-824af5a3f6e1.jpg,"[""license_5888.pdf"", ""cv_5888.pdf""]",active,LIC949175,(310) 760-6884,admin_001,Approved,,2025-08-01T03:38:37.252339,2025-08-09T20:41:37.252348
ae8efc69-2969-48b4-841b-2cd5915d4041,morgan.jackson@newprovider.com,DO,Morgan,Jackson,Endocrinology,Seeking to join as a Hematology specialist,https://example.com/applications/507db16e-9d74-42ec-b65f-a453273c87d0.jpg,"[""license_8713.pdf"", ""cv_5228.pdf""]",inactive,LIC106372,(266) 543-4221,admin_001,Needs additional documentation,e3f3072b-ef3f-4a74-ab50-bc3a83f94f00,2025-08-09T13:28:37.252398,2025-07-24T07:36:37.252406
db50811b-afc6-4c28-8ad1-f27700b3d31e,avery.jackson@newprovider.com,NP,Avery,Jackson,Orthopedics,Seeking to join as a Rheumatology specialist,https://example.com/applications/8fad9816-b21e-4814-bbc4-dbfc45f57a6e.jpg,"[""license_9920.pdf"", ""cv_5704.pdf""]",pending_approval,LIC681969,(757) 625-3287,,Under review,,2025-07-10T01:12:37.252445,2025-08-02T12:00:37.252451
428f3492-7382-47f5-8463-fc5c1fc102f7,morgan.anderson@newprovider.com,Dr.,Morgan,Anderson,Dermatology,Seeking to join as a Pulmonology specialist,https://example.com/applications/0e1a7321-e175-4f05-b2fa-97d69bebe11a.jpg,"[""license_7397.pdf"", ""cv_7295.pdf""]",active,LIC877067,(571) 885-7638,admin_002,,,2025-05-14T03:38:37.252479,2025-08-04T18:51:37.252483
3f2e9bd6-ab86-4251-a159-597782a8d906,taylor.jackson@newprovider.com,MD,Taylor,Jackson,Oncology,Seeking to join as a Rheumatology specialist,https://example.com/applications/80cf1b77-2bf7-403d-98db-e6270f1d8314.jpg,"[""license_6680.pdf"", ""cv_8851.pdf""]",inactive,LIC871350,(636) 142-2829,admin_001,Approved,,2025-03-26T01:32:37.252510,2025-07-18T08:43:37.252515
98659020-f234-43f9-84ae-11c8077d2218,alex.clark@newprovider.com,DO,Alex,Clark,Hematology,Seeking to join as a Urology specialist,https://example.com/applications/d2d41ac2-da71-4ac4-8aac-dc8c25a5f423.jpg,"[""license_6787.pdf"", ""cv_9180.pdf""]",inactive,LIC519433,(903) 225-3701,admin_001,Approved,,2025-07-05T23:42:37.252540,2025-07-19T15:05:37.252544
28c7ca4e-eeff-49bd-af69-5a2fbc132949,alex.harris@newprovider.com,DO,Alex,Harris,Oncology,Seeking to join as a Hematology specialist,https://example.com/applications/3db8405c-0fef-492e-ace1-f737fe2aa5a2.jpg,"[""license_2616.pdf"", ""cv_2003.pdf""]",suspended,LIC388917,(290) 571-6340,admin_002,,,2025-05-10T22:26:37.252568,2025-08-09T01:17:37.252572
298c2377-1007-4ee8-94b5-6cc6794bca3d,jordan.anderson@newprovider.com,DO,Jordan,Anderson,Pediatrics,Seeking to join as a Cardiology specialist,https://example.com/applications/043b2f22-43ac-437f-9d44-b2d2701461c7.jpg,"[""license_2529.pdf"", ""cv_4983.pdf""]",inactive,LIC185206,(467) 858-1960,admin_001,Approved,,2025-03-26T19:20:37.252595,2025-07-29T01:00:37.252599
5c9a7c91-14d5-4924-9ff5-160843691a91,riley.wilson@newprovider.com,NP,Riley,Wilson,Hematology,Seeking to join as a Psychiatry specialist,https://example.com/applications/420ca32a-84ea-490e-be46-c922b13b5e0c.jpg,"[""license_9609.pdf"", ""cv_9052.pdf""]",inactive,LIC363378,(427) 245-9226,admin_002,Under review,,2025-07-15T07:08:37.252641,2025-07-24T08:46:37.252645
b9f15fa6-386c-46d2-91a6-ac05ec83e237,quinn.moore@newprovider.com,MD,Quinn,Moore,Geriatrics,Seeking to join as a Geriatrics specialist,https://example.com/applications/9a24bd34-ca6f-4cf9-a00d-4a83dc8c5b3f.jpg,"[""license_2149.pdf"", ""cv_4833.pdf""]",pending_approval,LIC115565,(715) 942-1118,admin_001,Under review,,2025-04-02T02:40:37.252668,2025-07-28T04:08:37.252673
7aadf3e9-e25b-4410-a83d-812a99e438d2,casey.harris@newprovider.com,DO,Casey,Harris,Radiology,Seeking to join as a Urology specialist,https://example.com/applications/296f8826-f372-476b-a7e8-0815a20c5434.jpg,"[""license_8690.pdf"", ""cv_7890.pdf""]",active,LIC953064,(122) 252-6593,,Needs additional documentation,,2025-03-19T18:20:37.252695,2025-08-16T02:21:37.252701
a50f79e2-3235-4548-af61-7a97df9acc35,jordan.jackson@newprovider.com,DO,Jordan,Jackson,Pulmonology,Seeking to join as a Neurology specialist,https://example.com/applications/78adcf01-d2e6-4a87-91ab-fa794815764b.jpg,"[""license_7541.pdf"", ""cv_7608.pdf""]",suspended,LIC978742,(997) 821-2174,,,,2025-06-07T07:06:37.252733,2025-07-20T04:06:37.252738
3a51a80d-662e-429d-b787-65310e00d16b,jordan.harris@newprovider.com,Dr.,Jordan,Harris,Hematology,Seeking to join as a Geriatrics specialist,https://example.com/applications/04c3fac2-08e0-4f45-9279-4e5a96d678a7.jpg,"[""license_1254.pdf"", ""cv_4549.pdf""]",suspended,LIC820097,(316) 412-8055,,Under review,b973561d-36fb-44f3-ada5-9db76fdb0d38,2025-03-01T23:47:37.252790,2025-08-15T20:10:37.252794
b85f6be4-8418-4caf-afe3-b5a569eb1b58,avery.anderson@newprovider.com,PA,Avery,Anderson,Dermatology,Seeking to join as a Neurology specialist,https://example.com/applications/6104de0d-8d27-4e68-b258-2331cd463ad9.jpg,"[""license_3859.pdf"", ""cv_9801.pdf""]",suspended,LIC548877,(109) 159-6469,,Needs additional documentation,9faa8dd9-58bf-4c8c-bee2-efe440165cf2,2025-02-20T11:53:37.252823,2025-07-22T12:15:37.252828
f939a4d6-f805-4a22-88ef-4eec78ed0e54,casey.moore@newprovider.com,DO,Casey,Moore,Neurology,Seeking to join as a Oncology specialist,https://example.com/applications/2bcdabd5-1b65-45e4-90e8-f8dd4359b5e1.jpg,"[""license_1710.pdf"", ""cv_2075.pdf""]",inactive,LIC100990,(642) 845-8586,admin_001,Needs additional documentation,f7f93f65-7be8-4c69-8d71-23fbe57c49d5,2025-03-15T08:15:37.252857,2025-08-09T11:05:37.252861
5bee0784-59b3-45b8-bc92-37a24e825423,riley.moore@newprovider.com,MD,Riley,Moore,Geriatrics,Seeking to join as a Pediatrics specialist,https://example.com/applications/913bfb69-7052-4ee6-a257-c92e076a309a.jpg,"[""license_6769.pdf"", ""cv_8983.pdf""]",inactive,LIC151136,(553) 219-5202,admin_002,,,2025-08-11T00:19:37.252885,2025-08-02T23:10:37.252890
3b0d5510-1cc5-4f21-832f-6f13eb988f34,avery.jackson@newprovider.com,NP,Avery,Jackson,Orthopedics,Seeking to join as a Radiology specialist,https://example.com/applications/afb2ebbd-b564-4330-a4a6-f7247717c72e.jpg,"[""license_2147.pdf"", ""cv_6629.pdf""]",pending_approval,LIC231706,(975) 238-7394,,,,2025-04-05T17:00:37.252914,2025-08-13T01:25:37.252919
6684fe49-388e-4d55-824a-6472b9c259fc,alex.anderson@newprovider.com,DO,Alex,Anderson,Dermatology,Seeking to join as a Dermatology specialist,https://example.com/applications/b28137bd-74f9-4472-b08d-175abef98826.jpg,"[""license_6293.pdf"", ""cv_8252.pdf""]",active,LIC831791,(564) 471-5721,admin_001,Under review,,2025-04-19T12:25:37.252942,2025-08-02T10:46:37.252947
0dc9ad4e-6042-432c-80b5-756629e40834,jordan.anderson@newprovider.com,NP,Jordan,Anderson,Gastroenterology,Seeking to join as a Radiology specialist,https://example.com/applications/946a5b3d-e8b9-492d-9509-ee240e6c1f82.jpg,"[""license_9129.pdf"", ""cv_7249.pdf""]",suspended,LIC614591,(204) 318-9058,,,0158dcfe-feb5-42c1-a4fe-2fa683bc7eba,2025-07-13T08:37:37.252977,2025-08-05T02:28:37.252982
989ebebe-9180-4488-8d9e-39dba8b9facc,avery.harris@newprovider.com,PA,Avery,Harris,Psychiatry,Seeking to join as a Rheumatology specialist,https://example.com/applications/44ed8e15-058b-47ab-8945-ca1bb36b965a.jpg,"[""license_7089.pdf"", ""cv_7982.pdf""]",active,LIC556965,(687) 684-8984,admin_001,,,2025-07-11T10:06:37.253006,2025-07-18T01:59:37.253011
0890d965-472e-4ace-b9a5-dc33b7d4d9c0,quinn.wilson@newprovider.com,PA,Quinn,Wilson,Gastroenterology,Seeking to join as a Oncology specialist,https://example.com/applications/a97ac24e-5693-4f34-b3b3-43fb686d5f7c.jpg,"[""license_2725.pdf"", ""cv_1538.pdf""]",active,LIC939621,(372) 674-4507,admin_002,Approved,,2025-04-06T05:12:37.253035,2025-08-12T19:28:37.253039
5015e6f5-26f3-4929-88c5-2ab61c943630,avery.clark@newprovider.com,Dr.,Avery,Clark,Orthopedics,Seeking to join as a Oncology specialist,https://example.com/applications/aaa84cba-0402-44a1-8c2d-cf05d6c108be.jpg,"[""license_2746.pdf"", ""cv_4684.pdf""]",active,LIC422471,(235) 775-4752,admin_002,Under review,d3582040-fc2a-40db-b62b-72371c41a30a,2025-05-02T13:13:37.253066,2025-07-26T09:31:37.253071
6cf06880-d52e-47f6-9c43-fa72ce5c9370,quinn.wilson@newprovider.com,Dr.,Quinn,Wilson,Orthopedics,Seeking to join as a Dermatology specialist,https://example.com/applications/425a1957-4c2f-4563-8620-19160a01ec76.jpg,"[""license_8845.pdf"", ""cv_4052.pdf""]",active,LIC837106,(361) 168-8750,admin_001,Needs additional documentation,,2025-03-19T07:03:37.253097,2025-07-29T18:15:37.253102
dba17082-4a90-4220-9697-0a9823c26f09,jordan.anderson@newprovider.com,DO,Jordan,Anderson,Gastroenterology,Seeking to join as a Urology specialist,https://example.com/applications/4ba40330-4413-4426-9f01-41e84bcc4927.jpg,"[""license_8523.pdf"", ""cv_4719.pdf""]",suspended,LIC277390,(880) 563-7009,,Approved,,2025-07-20T08:01:37.253125,2025-08-03T06:36:37.253129
4f175ead-583a-4c4e-b64e-288e5de3e502,alex.anderson@newprovider.com,PA,Alex,Anderson,Neurology,Seeking to join as a Psychiatry specialist,https://example.com/applications/244a613b-abff-4bfe-a624-482c9ed4d456.jpg,"[""license_2887.pdf"", ""cv_3112.pdf""]",pending_approval,LIC278967,(886) 782-2376,admin_001,,823fba4d-da0b-4485-af14-1ef5de3ccb7a,2025-06-30T15:39:37.253159,2025-07-19T03:07:37.253163
ac835f2e-afa0-4235-8f91-2122ac93632b,taylor.anderson@newprovider.com,Dr.,Taylor,Anderson,Urology,Seeking to join as a Dermatology specialist,https://example.com/applications/27a30bf8-77b1-4af9-9d9d-b88c1e6d74a1.jpg,"[""license_6859.pdf"", ""cv_1781.pdf""]",inactive,LIC134776,(298) 284-1950,admin_001,Under review,7d692981-7290-4036-96e5-60beb521f295,2025-07-04T22:59:37.253190,2025-08-07T16:07:37.253195
de0e1bec-af84-46fc-9fa2-578e51bce7e4,alex.harris@newprovider.com,PA,Alex,Harris,Oncology,Seeking to join as a Hematology specialist,https://example.com/applications/f3aff0c0-8de2-4aec-9974-179cbbbf653d.jpg,"[""license_6146.pdf"", ""cv_6365.pdf""]",inactive,LIC891482,(280) 433-5601,admin_001,Under review,6c881256-07f7-472e-b128-701c42bbcacd,2025-04-03T00:42:37.253222,2025-08-10T15:38:37.253226
b3bc5536-248f-44ca-b65a-9e1f37c42d8f,riley.thompson@newprovider.com,MD,Riley,Thompson,Radiology,Seeking to join as a Psychiatry specialist,https://example.com/applications/3f25461b-a185-4c31-86fe-7b774a3f032c.jpg,"[""license_3942.pdf"", ""cv_3192.pdf""]",inactive,LIC722615,(249) 499-1044,admin_002,Needs additional documentation,,2025-04-30T21:53:37.253267,2025-07-28T20:47:37.253272
cfdd3eb6-4cc3-4920-a164-de10a56dba59,jordan.anderson@newprovider.com,NP,Jordan,Anderson,Neurology,Seeking to join as a Hematology specialist,https://example.com/applications/56cafe99-cd28-406a-b05c-b0e7babef199.jpg,"[""license_2232.pdf"", ""cv_1107.pdf""]",active,LIC174382,(505) 222-5379,admin_002,Approved,,2025-05-19T12:41:37.253295,2025-07-20T10:56:37.253300
daaf591c-7ab9-454b-92cf-be2ef63cf57c,alex.jackson@newprovider.com,DO,Alex,Jackson,Psychiatry,Seeking to join as a Radiology specialist,https://example.com/applications/563d3447-f86f-4fc0-aea2-58cb3aded3b0.jpg,"[""license_4920.pdf"", ""cv_7406.pdf""]",pending_approval,LIC824026,(955) 362-3109,admin_001,Under review,,2025-06-13T00:35:37.253340,2025-07-27T06:50:37.253345
35548bd8-0f9a-43e5-a888-28d99b98194b,alex.jackson@newprovider.com,DO,Alex,Jackson,General Practice,Seeking to join as a Oncology specialist,https://example.com/applications/ebe8e3a8-97ff-4fac-a339-559e8dffacc0.jpg,"[""license_2298.pdf"", ""cv_5932.pdf""]",inactive,LIC681435,(800) 593-9631,admin_001,Under review,,2025-06-01T12:10:37.253367,2025-08-01T04:40:37.253372
2f470d34-2cf4-44a8-9de6-3ce771e66748,quinn.wilson@newprovider.com,DO,Quinn,Wilson,General Practice,Seeking to join as a Rheumatology specialist,https://example.com/applications/6db488e6-33b8-4f5c-b6dc-aac7cc612e3e.jpg,"[""license_7068.pdf"", ""cv_4942.pdf""]",pending_approval,LIC506044,(647) 930-5492,,Needs additional documentation,aeb5a15e-4e0d-4f32-9e09-efb7c196e55b,2025-08-09T18:46:37.253397,2025-07-24T20:22:37.253402
aa55bc10-f53c-482e-83cb-6466dc78b871,casey.clark@newprovider.com,DO,Casey,Clark,Rheumatology,Seeking to join as a Pediatrics specialist,https://example.com/applications/53cbd365-070d-416d-b6b7-30167c994355.jpg,"[""license_7275.pdf"", ""cv_2955.pdf""]",pending_approval,LIC909274,(175) 873-5805,,Approved,,2025-04-30T21:59:37.253442,2025-07-31T15:01:37.253446
e99dfb79-20dd-4ecd-98b5-1ee8097d01b0,riley.clark@newprovider.com,MD,Riley,Clark,Orthopedics,Seeking to join as a Rheumatology specialist,https://example.com/applications/ced255cc-c02c-4f6e-82af-1532ec676b5b.jpg,"[""license_2029.pdf"", ""cv_9649.pdf""]",suspended,LIC274904,(143) 317-5445,admin_002,Needs additional documentation,7420c56e-8c4c-410a-890b-bf12197ffebe,2025-06-23T11:44:37.253473,2025-08-04T21:29:37.253478
10bdd24b-565a-484e-8cb8-c4915c7f935c,avery.harris@newprovider.com,Dr.,Avery,Harris,Urology,Seeking to join as a General Practice specialist,https://example.com/applications/fadb96ee-9883-49d7-bc10-b9c14a6837ff.jpg,"[""license_1299.pdf"", ""cv_7567.pdf""]",inactive,LIC983466,(340) 158-8607,admin_001,,,2025-04-02T21:23:37.253501,2025-07-25T21:11:37.253506
35c127a1-3797-41f1-b805-362a502d1594,jordan.jackson@newprovider.com,PA,Jordan,Jackson,Neurology,Seeking to join as a Pulmonology specialist,https://example.com/applications/de6ff6f9-acf4-41f1-a82d-cea578d43524.jpg,"[""license_3198.pdf"", ""cv_7635.pdf""]",suspended,LIC562672,(876) 390-2071,admin_001,,,2025-03-21T18:46:37.253530,2025-08-08T12:02:37.253535
7f3db5da-e196-4459-a2dd-e04533061cc6,taylor.anderson@newprovider.com,PA,Taylor,Anderson,Cardiology,Seeking to join as a Psychiatry specialist,https://example.com/applications/62f5aedc-2b73-4e0c-896b-e720482d0adb.jpg,"[""license_2572.pdf"", ""cv_8511.pdf""]",inactive,LIC117603,(921) 161-5750,,Needs additional documentation,9a0b472b-b036-4ec5-afa0-025515724b53,2025-04-17T18:43:37.253563,2025-08-15T13:39:37.253567
756d667a-c256-4cde-a169-6f5afe3c1c9f,alex.anderson@newprovider.com,MD,Alex,Anderson,Hematology,Seeking to join as a Pediatrics specialist,https://example.com/applications/70542383-310e-40b3-949c-dcedb80b1c36.jpg,"[""license_7057.pdf"", ""cv_8761.pdf""]",active,LIC998326,(287) 735-7008,admin_002,Under review,,2025-07-18T02:31:37.253595,2025-08-10T11:23:37.253599
19ac4c03-3fe2-445b-89a6-968898d3e680,morgan.jackson@newprovider.com,Dr.,Morgan,Jackson,Radiology,Seeking to join as a Hematology specialist,https://example.com/applications/f05360a1-3e8b-461e-b1d1-795d59ed2f53.jpg,"[""license_1205.pdf"", ""cv_5646.pdf""]",pending_approval,LIC656346,(894) 209-9473,admin_001,Under review,,2025-04-20T21:24:37.253622,2025-07-30T18:46:37.253627
5d0e2eb5-846c-445e-8733-3ea09e096fd7,quinn.jackson@newprovider.com,PA,Quinn,Jackson,Neurology,Seeking to join as a Radiology specialist,https://example.com/applications/9a4927cb-22c9-48ee-9436-6de6dcc9a3ed.jpg,"[""license_5016.pdf"", ""cv_8998.pdf""]",suspended,LIC867941,(534) 929-4340,admin_002,Needs additional documentation,,2025-03-24T10:54:37.253650,2025-08-16T02:19:37.253655
989f9c6b-f30f-46d1-b426-64c6dfe93c5e,casey.white@newprovider.com,Dr.,Casey,White,Radiology,Seeking to join as a Hematology specialist,https://example.com/applications/4bfd95d4-8822-48c0-8f29-b06bf7e053c2.jpg,"[""license_5004.pdf"", ""cv_5420.pdf""]",pending_approval,LIC686321,(460) 994-2352,admin_002,Under review,,2025-07-31T16:59:37.253678,2025-08-17T00:47:37.253683
efc024d6-e299-479e-9dcb-6f6c496a3396,quinn.jackson@newprovider.com,Dr.,Quinn,Jackson,Pediatrics,Seeking to join as a Psychiatry specialist,https://example.com/applications/be72edcd-5172-4e63-9d81-1a22ed406b37.jpg,"[""license_1952.pdf"", ""cv_7004.pdf""]",pending_approval,LIC439890,(710) 584-1624,,Needs additional documentation,,2025-07-14T19:26:37.253709,2025-07-25T05:45:37.253713
